note_id,char,pinyin,english,rank,hsk,is_surname,tier,recommendation,tags
1768474724918,跟,gēn,With / Follow,541,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724919,示,shì,Show,425,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724920,票,piào,Ticket,910,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724921,视,shì,Vision / Look,438,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724922,知,zhī,Know,123,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724923,短,duǎn,Short,889,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724924,医,yī,Doctor / Medical,482,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724925,矮,ǎi,Short (height),2027,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724926,侯,hóu,Marquis,1756,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724927,候,hòu,Time / Wait,341,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724928,弓,gōng,Bow,2229,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724929,张,zhāng,Open / Sheet,318,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724930,虫,chóng,Insect,1287,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724931,虽,suī,Although,504,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724932,强,qiáng,Strong,292,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724933,弱,ruò,Weak,1038,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724934,弟,dì,Younger brother,816,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724935,第,dì,Ordinal prefix,114,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724936,隹,zhuī,Short-tailed bird,5837,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724937,谁,shéi,Who,648,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724938,推,tuī,Push,505,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724939,难,nán,Difficult,295,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724940,准,zhǔn,Standard,379,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724941,夭,yāo,Young,3079,N/A,No,Tier 4: Rare / Surname (>3500 or Unranked),1 Card (Recognition Only),MBP-4
1768474724942,笑,xiào,Laugh / Smile,346,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724943,立,lì,Stand / Establish,197,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724944,位,wèi,Position / Seat,182,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724945,音,yīn,Sound,540,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724946,意,yì,Meaning / Wish,104,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724947,站,zhàn,Station / Stand,544,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724948,拉,"<span class=""tone1"">lā</span> <!-- la -->",Pull,324,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724949,接,jiē,Connect / Receive,247,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724950,亲,qīn,Parent / Close,362,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724951,新,xīn,New,161,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724952,杀,shā,Kill,587,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724953,条,tiǎo,Noodle,214,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724954,乐,lè,Happy,619,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724955,茶,chá,Tea,1272,1,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724956,乃,nǎi,Thus / To be,1165,N/A,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724957,扔,rēng,Throw,1905,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724958,奶,nǎi,Milk / Grandma,1278,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724959,及,jí,And / Reach,198,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724960,尸,shī,Corpse,1517,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724961,呢,ne,Particle,383,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724962,户,hù,Door / Household,801,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724963,所,suǒ,Place / Particle,54,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724964,声,shēng,Sound / Voice,195,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724965,欠,qiàn,Owe / Lack,1948,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724966,吹,chuī,Blow,1390,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724967,歌,gē,Song,1040,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724968,软,ruǎn,Soft,1043,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724969,次,cì,Time / Next,183,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724970,欢,huān,Happy / Joyous,685,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724971,亡,wáng,Perish / Die,957,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724972,忘,wàng,Forget,1056,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724973,忙,máng,Busy,827,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724974,万,wàn,Ten Thousand,322,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724975,方,fāng,Square / Place,60,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724976,放,fàng,Put / Release,291,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724977,房,fáng,Room / House,512,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724978,巴,bā,Bar / Wait,546,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724979,吧,ba,Particle / Bar,470,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724980,把,bǎ,Hold / Grasp,110,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724981,色,sè,Color,304,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724982,而,ér,And / But,36,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724983,需,xū,Need,408,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724984,且,qiè,Moreover,296,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724985,姐,jiě,Elder Sister,830,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724986,宜,yí,Suitable,1290,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724987,丙,bǐng,Third (Stem),2645,6,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,MBP-4
1768474724988,病,bìng,Sick / Disease,427,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724989,疼,téng,Pain,1710,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724990,氏,shì,Clan / Name,1500,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724991,纸,"<span class=""tone3"">zhǐ</span> <!-- zhi -->",Paper,1020,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724992,低,dī,Low,592,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724993,北,běi,North,315,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724994,南,nán,South,307,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724995,垂,chuí,Hang / Droop,1592,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-4
1768474724996,睡,shuì,Sleep,964,1,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-4
1768474724997,海,hǎi,Sea,189,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474724998,毒,dú,Poison,947,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474724999,洋,yáng,Ocean,803,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725000,鲜,xiān,Fresh,958,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725001,原,yuán,Original,193,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725002,源,yuán,Source,670,5,Yes,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725003,愿,yuàn,Wish / Willing,598,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725004,川,chuān,River,1109,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725005,州,zhōu,State / Continent,721,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725006,洲,zhōu,Continent,701,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725007,弃,qì,Abandon,1105,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725008,育,yù,Educate,609,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725009,充,chōng,Fill / Sufficient,690,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725010,流,liú,Flow,396,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725011,统,tǒng,System / Unify,264,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725012,齐,qí,Together,1063,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725013,济,jì,Aid / Cross river,360,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725014,剂,jì,Dose / Agent,1546,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725015,清,qīng,Clear,335,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725016,精,jīng,Spirit / Essence,435,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725017,消,xiāo,Disappear,439,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725018,治,zhì,Cure / Govern,274,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725019,落,luò,Fall / Drop,496,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725020,露,lù,Dew / Reveal,841,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725021,满,mǎn,Full,436,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725022,酒,jiǔ,Alcohol,797,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725023,配,pèi,Match / Pair,738,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725024,醒,xǐng,Wake up,1075,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725025,尊,zūn,Respect,1134,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725026,酷,kù,Cool / Cruel,1867,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725027,酸,suān,Sour,1456,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725028,波,bō,Wave,664,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725029,胡,hú,Beard / Reckless,806,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725030,湖,hú,Lake,918,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725031,永,yǒng,Forever,842,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725032,泳,yǒng,Swim,2607,2,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,MBP-Intermediate
1768474725033,脉,mài,Pulse / Vein,1594,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725034,承,chéng,Bear / Undertake,639,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725035,兰,lán,Orchid,642,N/A,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725036,之,zhī,Of / Go,44,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725037,乏,fá,Lack / Tired,1399,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725038,派,pài,Send / Pie,532,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725039,游,yóu,Swim / Travel,695,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725040,施,shī,Execute / Grant,553,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725041,族,zú,Clan / Race,549,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725042,旅,lǚ,Travel,950,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725043,良,liáng,Good,835,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725044,浪,làng,Wave,1186,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725045,郎,láng,Young man,1457,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725046,娘,niáng,Mother / Lady,881,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725047,姑,gū,Aunt,994,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725048,沙,shā,Sand,848,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725049,省,"<span class=""tone3"">shěng</span> <!-- sheng -->",Province / [Save Time/Money],666,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725050,眼,yǎn,Eye,281,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725051,睛,jīng,Pupil (eye),934,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725052,沉,chén,Sink / Deep,747,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725053,染,rǎn,Dye,1141,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725054,究,jiū,After all / Study,429,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725055,杂,zá,Miscellaneous,853,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725056,余,"<span class=""tone2"">yú</span> <!-- yu -->",Surplus,729,5,Yes,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725057,除,chú,Remove / Divide,464,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725058,途,tú,Route / Way,1085,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725059,汇,huì,Converge / Remit,1187,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725060,巨,jù,Huge,913,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725061,距,jù,Distance,1202,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725062,涨,zhǎng,Rise,1803,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725063,湾,wān,Bay,855,6,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725064,引,yǐn,Draw / Attract,479,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725065,弹,dàn,Bullet / Play(tán),632,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725066,淡,dàn,Bland / Light,1293,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725067,润,rùn,Moist / Profit,1369,5,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725068,渐,jiàn,Gradually,870,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725069,汗,hàn,Sweat,1490,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725070,平,píng,Flat / Peace,215,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725071,幸,xìng,Luck / Happy,902,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725072,赶,gǎn,Catch up / Rush,908,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725073,超,chāo,Super / Exceed,754,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725074,趣,qù,Interest,1065,3,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725075,聚,jù,Gather,1306,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725076,汁,zhī,Juice,2540,4,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,MBP-Intermediate
1768474725077,泼,"<span class=""tone1"">pō</span> <!-- po -->",Splash,2327,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725078,演,yǎn,Perform / Act,715,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725079,勿,wù,Do not,2563,5,No,Tier 3: Lower-Freq (Rank 2501-3500),2 Cards or 1 Card,MBP-Intermediate
1768474725080,物,wù,Thing / Object,142,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725081,易,yì,Easy / Change,461,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725082,踢,tī,Kick,2444,2,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725083,汤,tāng,Soup,1618,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725084,场,chǎng,Field / Place,249,2,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725085,杨,yáng,Poplar,1062,N/A,Yes,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725086,扬,yáng,Raise / Praise,1084,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725087,持,chí,Hold / Support,357,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725088,待,dài,Wait / Treat,673,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725089,征,zhēng,Journey / Sign,739,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725090,微,wēi,Tiny / Micro,653,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725091,据,jù,According to,313,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725092,投,tóu,Throw / Invest,516,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725093,指,zhǐ,Finger / Point,261,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725094,龙,lóng,Dragon,696,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725095,技,jì,Skill,422,4,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725096,鼓,gǔ,Drum,1123,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725097,护,hù,Protect,529,3,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725098,扁,biǎn,Flat,1737,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725099,编,biān,Weave / Edit,858,5,No,Tier 1: Core (Rank 1-1000),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725100,偏,piān,Slanted / Biased,1204,6,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725101,遍,biàn,All over / Time,1012,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725102,篇,piān,Sheet / Piece,1008,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
1768474725103,骗,piàn,Cheat / Trick,1503,4,No,Tier 2: Intermediate (Rank 1001-2500),2 Cards (Recognition + Recall),MBP-Intermediate
